@relation sat-problems

@attribute domain {termes, spider, grounded-strips-spider, snake, settlers, grounded-strips-settlers, organic-synthesis, nurikabe, organic-synthesis-split, grounded-strips-nurikabe, flashfill, grounded-strips-flashfill, data-network, caldera, grounded-strips-caldera, caldera-split, grounded-strips-caldera-split, agricola , '?'}
@attribute task_name string
@attribute requirements numeric
@attribute types numeric
@attribute objects numeric
@attribute predicates numeric
@attribute functions numeric
@attribute init numeric
@attribute goal numeric
@attribute actions numeric
@attribute axioms numeric
@attribute use_min_cost_metric numeric
@attribute generated_rules numeric
@attribute relevant_atoms numeric
@attribute auxiliary_atoms numeric
@attribute final_queue_length numeric
@attribute total_queue_pushes numeric
@attribute implied_effects_removed numeric
@attribute effect_conditions_simplified numeric
@attribute implied_preconditions_added numeric
@attribute translator_variables numeric
@attribute translator_derived_variables numeric
@attribute translator_facts numeric
@attribute translator_mutex_groups numeric
@attribute translator_total_mutex_groups_size numeric
@attribute translator_operators numeric
@attribute translator_task_size numeric
@attribute numberVariablesCG numeric
@attribute highLevelVariablesCG numeric
@attribute totalEdgesCG numeric
@attribute totalWeightCG numeric
@attribute veRatio numeric
@attribute weRatio numeric
@attribute wvRatio numeric
@attribute hvRatio numeric
@attribute inputEdgeCGMax numeric
@attribute inputEdgeCGAvg numeric
@attribute inputEdgeCGStd numeric
@attribute outputEdgeCGMax numeric
@attribute outputEdgeCGAvg numeric
@attribute outputEdgeCGStd numeric
@attribute inputWeightCGMax numeric
@attribute inputWeightCGAvg numeric
@attribute inputWeightCGStd numeric
@attribute outputWeightCGMax numeric
@attribute outputWeightCGAvg numeric
@attribute outputWeightCGStd numeric
@attribute inputEdgeHVMax numeric
@attribute inputEdgeHVAvg numeric
@attribute inputEdgeHVStd numeric
@attribute outputEdgeHVMax numeric
@attribute outputEdgeHVAvg numeric
@attribute outputEdgeHVStd numeric
@attribute inputWeightHVMax numeric
@attribute inputWeightHVAvg numeric
@attribute inputWeightHVStd numeric
@attribute outputWeightHVMax numeric
@attribute outputWeightHVAvg numeric
@attribute outputWeightHVStd numeric
@attribute numberVariablesDTG numeric
@attribute totalEdgesDTG numeric
@attribute totalWeigthDTG numeric
@attribute edVaRatioDTG numeric
@attribute weEdRatioDTG numeric
@attribute weVaRatioDTG numeric
@attribute inputEdgeDTGMax numeric
@attribute inputEdgeDTGAvg numeric
@attribute inputEdgeDTGStd numeric
@attribute outputEdgeDTGMax numeric
@attribute outputEdgeDTGAvg numeric
@attribute outputEdgeDTGStd numeric
@attribute inputWeightDTGMax numeric
@attribute inputWeightDTGAvg numeric
@attribute inputWeightDTGStd numeric
@attribute outputWeightDTGMax numeric
@attribute outputWeightDTGAvg numeric
@attribute outputWeightDTGStd numeric
@attribute no numeric
@attribute file string
@attribute num_relevant_facts numeric
@attribute num_actions numeric
@attribute h_max numeric
@attribute h_ff numeric
@attribute h_ff_ratio numeric
@attribute rp_fact_balance_min numeric
@attribute rp_fact_balance_avg numeric
@attribute rp_fact_balance_var numeric
@attribute rp_goal_balance_min numeric
@attribute rp_goal_balance_avg numeric
@attribute rp_goal_balance_var numeric
@attribute balance_Ratio numeric
@attribute Unbalance_Ratio numeric
@attribute Balance_Distorsion numeric
@attribute Additive numeric
@attribute Blind numeric
@attribute Causal_graph numeric
@attribute Context-enhanced_additive numeric
@attribute FF numeric
@attribute Goal_count numeric
@attribute Landmark_count numeric
@attribute Landmark-cut numeric
@attribute Max numeric
@attribute n_landmarks numeric
@attribute numberEdges numeric
@attribute edVaratioLand numeric
@attribute numberFatherNodes numeric
@attribute numberChildrenNodes numeric
@attribute nodosbetween numeric
@attribute avginput numeric
@attribute maxinput numeric
@attribute stdinput numeric
@attribute avgoutput numeric
@attribute maxoutput numeric
@attribute stdoutput numeric
@attribute blackVariables numeric
@attribute blackRootVariables numeric
@attribute redBlackVariables numeric
@attribute allpairsvaluesconnected numeric
@attribute allvaluesconnectedgoal numeric
@attribute blackstronglpyarents numeric
@attribute Maximaleffectsblack  numeric
@attribute Hred-black numeric
@attribute planner {mercury,siw,jasper,bfs-f,arvand,lamar,fd-autotune-1,fd-autotune-2,fdss-2,lama-2008,lama-2011,lpg,madagascar,madagascar-p,probe,yahsp2-mt}
@attribute class {True,False}

@data
termes,termes-00090-0036-4x3x3-random_towers_4x3_3_3_44,2,3,16,7,0,51,13,7,0,0,52,694,2281,2975,3574,0,94,0,13,0,58,12,56,468,2807,13,12, 73, 1606, 0.178082, 22, 123.538, 0.923077, 12, 5.61538, 2.61765, 12, 5.61538, 2.61765, 350, 123.538, 73.3009,572, 123.538, 180.446, 11, 4.69231, 2.29999, 518, 79.5385, 127.781, 174, 96.6154, 43.3262, 518, 79.5385,127.781,58, 636, 2230, 0.285202, 0.091195, 1, 40, 6.83333, 2.30414, 40, 6.83333, 2.30414, 120, 19.9615,7.16843, 120,19.9615, 2.30414,  1, /home/isabel/ipc2018/opt/termes/p11.pddl, 58, 468, 4, 20, 5.000000, -13, 0.000000, 2.505167, -1, 1.083333, 3.661929, 6.226496, 5.230769, 69,61,1,13,48,17,3,15,11,4,28,48,1.71429,8,11,9,1.71429,11,2,1.71429,9,2.23607,1,0,13,0,0,0,0,24,fdss-2, True
grounded-strips-caldera-split,grounded-strips-p2_hosts_trial_3,2,1,0,219,1,24,3,341,0,1,1799,498,0,498,1357,0,496,0,183,0,371,1,7,296,3785,143,3, 2302, 7620, 0.0621199, 3.31017, 53.2867, 0.020979, 135, 13.8252, 17.9826, 63, 13.8252, 9.01771, 1229, 53.2867, 133.594,566, 46.5245, 62.6496, 135, 1.87413, 15.2324, 566, 4.8951, 48.1807, 1229, 15.049, 126.8, 566, 4.8951,48.1807,291, 1158, 7103, 0.16303, 0.251295, 1, 102, 3.75924, 2.92373, 102, 3.75924, 2.92373, 458, 14.6384,13.1289, 458,14.6384, 2.92373,  1, /home/isabel/ipc2018/opt/caldera-split/p04.pddl, 182, 207, 17, 21, 1.235294, -6, 0.274725, 1.548242, 0, 4.000000, 4.000000, 0.560784, 0.572549, 476,227789,1,96,2147483647,30,1,15,19,17,59,476,8.0678,19,1,39,8.0678,23,6.55744,8.0678,42,11.8743,?,?,?,?,?,?,?,29,fdss-2, True
grounded-strips-settlers,grounded-strips-popt-tiny-01-easy,2,1,0,908,1,308,2,6066,0,1,18333,6974,0,6974,18641,0,8991,0,801,0,1675,86,250,6066,45151,741,2, 16805, 96042, 0.044094, 5.71508, 129.611, 0.00269906, 200, 21.9595, 34.4066, 260, 21.9595, 36.1139, 3027, 129.611, 447.517,3516, 128.408, 528.999, 200, 0.273954, 7.3429, 3441, 4.64642, 126.323, 356, 0.48583, 13.0698, 3441, 4.64642,126.323,1551, 20791, 115833, 0.179491, 0.0745996, 1, 258, 13.261, 0.293491, 255, 12.9918, 0.238461, 824, 43.2269,1.17396, 818,42.6885, 0.238461,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,19,1,2,49,8,1,3,8,7,11,15,1.36364,7,1,3,1.36364,3,0,1.36364,8,2.23607,?,?,?,?,?,?,?,13,fdss-2, True
spider,spider-2-2-7-5-2-1100,4,6,37,22,1,247,35,16,0,1,129,24300,22330,46630,156992,0,29892,0,496,0,1474,64,1048,22235,328680,494,35, 40427, 1062510, 0.0122196, 26.2822, 2150.83, 0.0708502, 493, 81.6862, 87.2435, 398, 81.6862, 69.5729, 126040, 2150.83, 10207.1,109640, 2150.1, 7228.18, 383, 12.9879, 60.8721, 9784, 324.182, 1512.66, 8290, 252.077, 1277.5, 9784, 324.182,1512.66,1470, 149719, 1463769, 0.102283, 0.00981839, 1, 7010, 115.247, 39.0435, 7010, 114.781, 39.0391, 40604, 953.026,256.897, 40604,949.759, 39.0391,  1, /home/isabel/ipc2018/opt/spider/p11.pddl, 1022, 22913, 19, 130, 6.842105, -34, 0.080235, 2.271111, -2, 1.314286, 0.784545, 42.496696, 55.513550, 6475,7924,1,241,7650,130,35,133,42,19,312,2881,9.23397,159,29,124,9.23397,153,22.3607,9.23397,61,13.4536,?,?,?,?,?,?,?,129,fdss-2, True
grounded-strips-caldera-split,grounded-strips-p6_hosts_trial_1,2,1,0,722,1,28,7,2902,0,1,14613,3624,0,3624,14640,0,5800,0,721,0,1442,0,0,2902,37475,612,7, 12903, 88485, 0.0474308, 6.85771, 144.583, 0.0114379, 610, 18.165, 38.9311, 327, 18.165, 26.3062, 14120, 144.583, 665.067,4244, 124.954, 349.887, 610, 1.2451, 24.9292, 4244, 9.56209, 182.779, 14120, 29.1977, 588.15, 4244, 9.56209,182.779,1224, 11277, 63382, 0.177921, 0.10854, 1, 504, 9.21324, 0.726418, 504, 9.21324, 0.726418, 2568, 40.3415,24.5771, 2568,40.3415, 0.726418,  1, /home/isabel/ipc2018/opt/caldera-split/p20.pddl, 461, 2146, 17, 33, 1.941176, -14, 0.130152, 1.707576, 0, 2.500000, 5.590170, 1.322769, 1.023353, 1080,1138945,1,105,1138945,52,5,34,23,17,73,531,7.27397,25,5,43,7.27397,38,9.32738,7.27397,34,9.43398,?,?,?,?,?,?,?,58,fdss-2, True
termes,termes-00112-0036-4x3x3-random_towers_4x3_3_2_8,2,3,16,7,0,51,13,7,0,0,52,694,2281,2975,3574,0,94,0,13,0,58,12,56,468,2807,13,12, 73, 1606, 0.178082, 22, 123.538, 0.923077, 12, 5.61538, 2.61765, 12, 5.61538, 2.61765, 350, 123.538, 73.3009,572, 123.538, 180.446, 11, 4.69231, 2.29999, 518, 79.5385, 127.781, 174, 96.6154, 43.3262, 518, 79.5385,127.781,58, 636, 2230, 0.285202, 0.091195, 1, 40, 7.14103, 1.28008, 40, 7.14103, 1.28008, 120, 21.3462,3.84023, 120,21.3462, 1.28008,  1, /home/isabel/ipc2018/opt/termes/p02.pddl, 58, 468, 4, 16, 4.000000, -10, 0.000000, 1.938716, -1, 0.750000, 2.861381, 5.121795, 4.337607, 55,42,1,10,32,15,2,11,9,4,24,42,1.75,6,10,8,1.75,8,1.73205,1.75,11,2.64575,1,0,13,0,0,0,0,12,fdss-2, True
grounded-strips-settlers,grounded-strips-popt-small-02-easy,2,1,0,1434,1,482,3,12318,0,1,37143,13752,0,13752,37625,0,18307,0,1275,0,2659,148,410,12318,90502,1197,3, 32749, 216041, 0.0365507, 6.59687, 180.485, 0.00250627, 347, 26.6224, 46.1376, 430, 26.6224, 50.9984, 6144, 180.485, 766.174,7014, 179.201, 888.023, 347, 0.294904, 10.026, 6900, 5.76775, 199.352, 662, 0.559733, 19.1267, 6900, 5.76775,199.352,2493, 42315, 256548, 0.16494, 0.0589153, 1, 452, 16.9707, 0.346554, 447, 16.7455, 0.274355, 1458, 57.2756,0.0433193, 1448,56.8253, 0.274355,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,38,1,4,38,18,2,6,13,7,19,36,1.89474,9,2,8,1.89474,7,1.41421,1.89474,9,2.82843,?,?,?,?,?,?,?,13,fdss-2, True
organic-synthesis-split,mit_p14,3,34,29,1237,1,52,41,1252,0,1,6310,42877,77080,119957,177473,0,59228,0,1311,0,2622,0,0,39022,267562,1226,41, 59164, 259849, 0.0207221, 4.39201, 211.949, 0.0334421, 245, 47.2463, 50.7449, 460, 47.2463, 37.488, 4600, 211.949, 284.682,3510, 205.968, 427.501, 245, 1.98613, 13.4515, 2771, 3.98613, 79.7773, 4600, 6.90049, 133.359, 2771, 3.98613,79.7773,2452, 99726, 339333, 0.293888, 0.0245874, 1, 745, 40.6713, 1.12719, 745, 40.6713, 1.12719, 2796, 136.662,4.2234, 2796,136.662, 1.12719,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,204,1,28,204,46,8,8,23,13,63,86,1.36508,11,38,14,1.36508,12,2,1.36508,18,3.16228,?,?,?,?,?,?,?,46,fdss-2, True
grounded-strips-settlers,grounded-strips-popt-small-03-veryeasy,2,1,0,1551,1,534,4,13528,0,1,40739,15079,0,15079,41273,0,20502,0,1434,0,2949,144,366,13528,99751,1358,4, 37092, 248375, 0.0366117, 6.69619, 182.898, 0.00294551, 375, 26.7032, 46.8824, 464, 26.7032, 53.1558, 6749, 182.898, 816.056,7652, 181.836, 937.645, 375, 0.296024, 10.1825, 7539, 5.56038, 204.505, 789, 0.607511, 21.411, 7539, 5.56038,204.505,2787, 46952, 293585, 0.159926, 0.0593585, 1, 460, 16.852, 0.528768, 457, 16.7559, 0.488093, 1478, 55.2706,1.30158, 1472,55.0784, 0.488093,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,49,1,10,49,27,3,10,26,9,31,55,1.77419,18,3,10,1.77419,10,2,1.77419,11,2.82843,?,?,?,?,?,?,?,27,fdss-2, True
data-network,p7-3-16-ring-network-16,5,5,47,10,4,335,2,5,0,1,61,3396,6717,10113,15497,0,343,0,101,0,259,7,71,2963,18617,101,2, 653, 12799, 0.154671, 19.6003, 126.723, 0.019802, 17, 6.46535, 4.41322, 55, 6.46535, 9.27956, 1016, 126.723, 148.167,2160, 126.723, 271.511, 2, 0.039604, 0.278639, 1, 0.019802, 0.139319, 14, 0.277228, 1.95047, 1, 0.019802,0.139319,259, 4939, 15170, 0.325577, 0.0524398, 1, 685, 14.5958, 0.0492593, 685, 14.5958, 0.0492593, 2004, 32.7231,0.0985185, 2004,32.7231, 0.0492593,  1, /home/isabel/ipc2018/opt/data-network/p17.pddl, 214, 2967, 5, 13, 2.600000, -4, 0.009346, 0.603654, 1, 1.000000, 0.000000, 6.500168, 3.756656, 38,15,1,4,15,13,2,4,8,5,10,12,1.2,6,2,2,1.2,2,0,1.2,4,1.41421,4,0,101,0,0,0,1,13,fdss-2, True
termes,termes-00108-0036-4x3x3-random_towers_4x3_3_6_69,2,3,16,7,0,51,13,7,0,0,52,694,2281,2975,3574,0,94,0,13,0,58,12,56,468,2807,13,12, 73, 1606, 0.178082, 22, 123.538, 0.923077, 12, 5.61538, 2.61765, 12, 5.61538, 2.61765, 350, 123.538, 73.3009,572, 123.538, 180.446, 11, 4.69231, 2.29999, 518, 79.5385, 127.781, 174, 96.6154, 43.3262, 518, 79.5385,127.781,58, 636, 2230, 0.285202, 0.091195, 1, 40, 7.14103, 1.28008, 40, 7.14103, 1.28008, 120, 21.3462,3.84023, 120,21.3462, 1.28008,  1, /home/isabel/ipc2018/opt/termes/p18.pddl, 58, 468, 5, 24, 4.800000, -17, 0.000000, 3.221694, -1, 1.666667, 4.696334, 10.457265, 10.087606, 120,82,1,24,64,27,6,19,16,5,32,60,1.875,11,11,10,1.875,15,2.82843,1.875,7,2,1,0,13,0,0,0,0,28,fdss-2, True
nurikabe,random-12x12-820,2,4,174,13,0,703,21,4,0,0,39,37396,6431,43827,949928,0,53376,0,1619,0,3443,23,251,31717,644215,1619,21, 29817, 1548391, 0.0542979, 51.9298, 956.387, 0.012971, 1606, 18.4169, 74.0182, 299, 18.4169, 30.9741, 298445, 956.387, 10105,125472, 956.387, 3514.04, 0, 0, 0, 2, 0.0259419, 0.226298, 0, 0, 0, 2, 0.0259419,0.226298,3419, 298530, 1846921, 0.161637, 0.0114528, 1, 31548, -9000, 0.0124188, 31568, -9000, 0.0124188, 220831, -9000,0.0869313, 220871,-9000, 0.0124188,  1, /home/isabel/ipc2018/opt/nurikabe/p19.pddl, 6864, 31717, 25, 176, 7.040000, -11, 0.000000, 0.493843, 0, 0.000000, 0.000000, 11.279905, 7.992094, 1087,?,?,?,?,?,?,?,?,?,206,595,2.88835,79,21,106,2.88835,84,6.48074,2.88835,15,3.16228,?,?,?,?,?,?,?, ?,fdss-2, True
nurikabe,random-10x10-266,2,4,122,13,0,483,13,4,0,0,39,16948,3624,20572,331357,0,23698,0,829,0,1796,15,168,15010,305117,829,13, 14406, 737765, 0.0575455, 51.2123, 889.946, 0.0156815, 827, 17.3776, 55.2231, 213, 17.3776, 24.9148, 142436, 889.946, 6787.05,59104, 889.946, 2373.64, 0, 0, 0, 2, 0.0313631, 0.24848, 0, 0, 0, 2, 0.0313631,0.24848,1794, 142490, 880255, 0.161874, 0.0125904, 1, 14903, -9000, 0.0173448, 14915, -9000, 0.0173448, 102882, -9000,0.121413, 102906,-9000, 0.0173448,  1, /home/isabel/ipc2018/opt/nurikabe/p16.pddl, 3177, 15010, 19, 115, 6.052631, -9, 0.000000, 0.627760, 0, 0.000000, 0.000000, 10.576193, 9.408799, 637,?,?,?,?,?,?,?,?,?,132,385,2.91667,52,13,67,2.91667,52,5,2.91667,16,3.16228,?,?,?,?,?,?,?, ?,fdss-2, True
grounded-strips-settlers,grounded-strips-popt-tiny-05-easy,2,1,0,1466,1,575,6,10540,0,1,31755,12006,0,12006,32330,0,16228,0,1428,0,2881,71,178,10540,78763,1365,6, 31889, 257242, 0.0428047, 8.06679, 188.456, 0.0043956, 211, 22.9407, 43.8413, 321, 22.9407, 42.2861, 5264, 188.456, 763.252,5753, 187.78, 839.522, 200, 0.175824, 5.43842, 5678, 4.17289, 153.628, 356, 0.298168, 9.65696, 5678, 4.17289,153.628,2751, 36964, 293176, 0.126081, 0.0744238, 1, 254, 13.2257, 0.378655, 252, 13.1502, 0.351608, 794, 40.5974,2.36659, 790,40.4465, 0.351608,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,100,1,13,290,38,5,12,33,12,39,73,1.87179,24,5,10,1.87179,10,2,1.87179,12,3.16228,?,?,?,?,?,?,?,38,fdss-2, True
grounded-strips-spider,grounded-strips-spider-4-1-6-4-2-300,2,1,0,769,1,93,30,12233,0,1,60699,13002,0,13002,60791,0,30528,0,741,0,1485,73,149,12185,189598,739,30, 47885, 656050, 0.0154328, 13.7005, 887.754, 0.0405954, 738, 64.7645, 86.1771, 677, 64.7645, 68.7228, 76237, 887.754, 5054.98,66952, 887.656, 3785.2, 438, 5.89445, 39.3309, 6968, 45.5264, 514.403, 6891, 94.2706, 575.207, 6968, 45.5264,514.403,1479, 76501, 732479, 0.104441, 0.0193331, 1, 5102, 51.7594, 8.00841, 5102, 51.26, 8.02678, 48276, 470.043,64.3428, 48276,466.548, 8.02678,  1, /home/isabel/ipc2018/opt/spider/p17.pddl, 768, 12233, 13, 104, 8.000000, -31, 0.066406, 2.405401, 1, 1.633333, 1.110055, 48.298782, 62.639492, 2979,1395,1,225,1363,106,30,91,27,13,279,1733,6.21147,139,32,108,6.21147,132,16.8523,6.21147,39,8.06226,?,?,?,?,?,?,?,106,fdss-2, True
termes,termes-00102-0048-4x3x4-random_towers_4x3_4_2_15,2,3,17,7,0,52,13,7,0,0,52,880,2774,3654,4445,0,125,0,13,0,69,12,67,608,3641,13,12, 73, 2110, 0.178082, 28.9041, 162.308, 0.923077, 12, 5.61538, 2.61765, 12, 5.61538, 2.61765, 462, 162.308, 97.1053,740, 162.308, 235.642, 11, 4.69231, 2.29999, 686, 105.385, 169.24, 230, 126.769, 57.3064, 686, 105.385,169.24,69, 832, 2930, 0.283959, 0.0829327, 1, 52, 8.02564, 3.07219, 52, 8.02564, 3.07219, 156, 23.6154,9.47257, 156,23.6154, 3.07219,  1, /home/isabel/ipc2018/opt/termes/p04.pddl, 69, 608, 7, 20, 2.857143, -14, 0.000000, 2.431675, -1, 1.000000, 3.979112, 6.866776, 9.174341, 199,79,1,12,49,25,2,15,14,7,28,49,1.75,6,11,11,1.75,12,2.23607,1.75,11,2.82843,1,0,13,0,0,0,0,22,fdss-2, True
grounded-strips-nurikabe,grounded-strips-random-4x4-19,2,1,0,394,1,72,3,2890,0,1,7873,3039,0,3039,7474,0,2726,0,342,0,698,494,1173,2655,19905,324,3, 6962, 24850, 0.0465384, 3.56938, 76.6975, 0.00925926, 260, 19.4537, 31.8186, 281, 19.4537, 31.4972, 1551, 76.6975, 181.505,2345, 71.8364, 256.434, 260, 0.802469, 14.4221, 2345, 7.25617, 130.076, 1333, 4.1142, 73.9412, 2345, 7.25617,130.076,662, 7086, 30361, 0.233392, 0.0934237, 1, 514, 10.5532, 0.027692, 469, 10.4005, 0.027692, 1665, 47.1127,0.0553841, 1575,46.8071, 0.027692,  1, /home/isabel/ipc2018/opt/nurikabe/p03.pddl, 160, 295, 7, 11, 1.571429, -3, 0.000000, 0.559017, 0, 0.000000, 0.000000, 5.702325, 1.013953, 12,?,?,?,?,?,?,?,?,?,21,52,2.47619,9,2,10,2.47619,8,1.73205,2.47619,11,3,?,?,?,?,?,?,?, ?,fdss-2, True
organic-synthesis-split,alkene_p16,3,34,51,194,1,98,101,184,0,1,985,10844,12768,23612,35038,0,20116,0,507,0,1014,0,0,9562,70190,390,13, 12283, 70366, 0.0317512, 5.72873, 180.426, 0.0333333, 83, 30.0718, 20.9053, 120, 30.0718, 23.4714, 3366, 180.426, 333.45,5610, 177.836, 559.443, 29, 0.489744, 3.29002, 346, 1.60513, 18.0392, 212, 1.32821, 11.9887, 346, 1.60513,18.0392,780, 28956, 95426, 0.303439, 0.0269374, 1, 1224, 37.1231, 0.0252536, 1224, 37.1231, 0.0252536, 3578, 117.471,0.101014, 3578,117.471, 0.0252536,  1, /home/isabel/ipc2018/opt/organic-synthesis-split/p14.pddl, 507, 9562, 10, 26, 2.600000, -2, 0.039448, 0.335920, -1, 0.846154, 0.532939, 5.147249, 0.240745, 52,612,1,128,612,54,12,14,12,10,31,36,1.16129,17,12,2,1.16129,14,2.23607,1.16129,3,1,?,?,?,?,?,?,?,50,fdss-2, True
grounded-strips-caldera-split,grounded-strips-p6_hosts_trial_2,2,1,0,745,1,30,7,3631,0,1,20381,4290,0,4290,19402,0,7922,0,740,0,1480,0,0,3547,48633,628,7, 14107, 126868, 0.0445169, 8.99327, 202.019, 0.0111465, 624, 19.3615, 40.1358, 340, 19.3615, 27.0601, 19811, 202.019, 936.732,5796, 174.951, 479.165, 624, 1.25637, 25.2418, 5796, 12.0159, 240.619, 19811, 37.9506, 804.499, 5796, 12.0159,240.619,1256, 15772, 94185, 0.167458, 0.0796348, 1, 547, 12.5573, 0.0199204, 547, 12.5573, 0.0199204, 2735, 49.8193,18.526, 2735,49.8193, 0.0199204,  1, /home/isabel/ipc2018/opt/caldera-split/p19.pddl, 474, 2629, 17, 35, 2.058824, -9, 0.248945, 1.820317, 0, 2.000000, 4.472136, 0.762563, 0.902867, 1039,1138945,1,110,1138945,59,5,26,23,17,68,402,5.91176,24,5,39,5.91176,32,7.54983,5.91176,30,8.18535,?,?,?,?,?,?,?,62,fdss-2, True
nurikabe,random-9x9-101,2,4,99,13,0,388,10,4,0,0,39,11503,2696,14199,200333,0,17578,0,621,0,1354,12,136,9716,205486,621,10, 9809, 493317, 0.0633092, 50.2923, 794.391, 0.0161031, 617, 15.7955, 47.035, 170, 15.7955, 19.9797, 94189, 794.391, 5206.89,38112, 794.391, 1803.14, 0, 0, 0, 2, 0.0322061, 0.251744, 0, 0, 0, 2, 0.0322061,0.251744,1348, 94233, 587550, 0.160383, 0.014305, 1, 9629, -9000, 0.020032, 9638, -9000, 0.020032, 66839, -9000,0.140224, 66857,-9000, 0.020032,  1, /home/isabel/ipc2018/opt/nurikabe/p13.pddl, 2102, 9716, 18, 85, 4.722222, -6, 0.000000, 0.499286, 0, 0.000000, 0.000000, 6.811913, 3.441227, 273,?,?,?,?,?,?,?,?,?,102,298,2.92157,38,10,54,2.92157,39,4.3589,2.92157,15,3.16228,?,?,?,?,?,?,?, ?,fdss-2, True
data-network,p8-3-14-ring-network-17,5,5,46,10,4,322,3,5,0,1,61,3555,6845,10400,15997,0,400,0,116,0,289,7,71,3110,19286,116,3, 753, 12893, 0.15405, 17.1222, 111.147, 0.0258621, 19, 6.49138, 4.55521, 64, 6.49138, 10.0228, 1095, 111.147, 136.545,2277, 111.147, 258.234, 2, 0.0517241, 0.317447, 1, 0.0258621, 0.158724, 32, 0.517241, 3.45534, 1, 0.0258621,0.158724,289, 5663, 17134, 0.330512, 0.051033, 1, 865, 14.5379, 0.0460236, 865, 14.5379, 0.0460236, 2702, 32.4882,0.0920473, 2702,32.4882, 0.0460236,  1, /home/isabel/ipc2018/opt/data-network/p18.pddl, 236, 3113, 5, 18, 3.600000, -5, 0.012712, 0.727667, 1, 1.000000, 0.000000, 7.691295, 6.549310, 53,24,1,6,24,14,3,6,11,5,20,32,1.6,12,3,5,1.6,4,0,1.6,7,2,3,0,116,0,0,0,1,14,fdss-2, True
caldera,p6_hosts_trial_2,4,19,124,31,0,110,5,8,0,0,285,35942,6468,42410,330867,0,0,0,376,0,752,0,0,29185,755508,283,5, 30073, 3406852, 0.00941043, 113.286, 12038.3, 0.0176678, 281, 95.8587, 77.3674, 180, 95.8587, 46.4409, 152837, 12038.3, 20254.7,46260, 10625.6, 14290.4, 216, 3.81625, 28.4561, 7764, 137.173, 1022.84, 4691, 82.8799, 617.997, 7764, 137.173,1022.84,566, 63210, 1035783, 0.0610263, 0.00895428, 1, 1080, 111.678, 0.355403, 1080, 111.678, 0.355403, 14133, 1366.58,0.740422, 14133,1366.58, 0.355403,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,?,?,?,?,?,?,?,?,?,44,117,2.65909,22,5,17,2.65909,20,4.24264,2.65909,11,3.74166,?,?,?,?,?,?,?, ?,fdss-2, True
snake,snake-empty-6x5-1-5-9-11255,2,1,31,9,0,118,14,3,0,0,32,10456,858,11314,51785,0,19214,0,145,0,354,3,70,10074,115315,145,14, 18957, 226282, 0.00764889, 11.9366, 1560.57, 0.0965517, 144, 130.738, 6.21791, 144, 130.738, 37.7122, 49682, 1560.57, 5601.85,34828, 1560.57, 3935.16, 140, 13.4552, 41.1589, 280, 19.8483, 66.5624, 2520, 204.145, 639.903, 280, 19.8483,66.5624,354, 59756, 286038, 0.208909, 0.00592409, 1, 5044, 141.557, 2.59789, 5044, 141.557, 2.59789, 25223, 667.676,10.9276, 25223,667.676, 2.59789,  1, /home/isabel/ipc2018/opt/snake/p10.pddl, 256, 10074, 5, 12, 2.400000, -7, 0.023438, 1.188913, -5, 0.000000, 1.463850, 5.596188, 2.477963, 113,20,1,20,20,15,5,9,5,5,32,34,1.0625,18,14,0,1.0625,5,1.41421,1.0625,7,2.23607,?,?,?,?,?,?,?,15,fdss-2, True
data-network,p8-3-14-small-network-11,5,5,43,10,4,253,1,5,0,1,61,1970,4681,6651,9455,0,272,0,64,0,164,4,44,1600,9910,64,1, 332, 6558, 0.192771, 19.753, 102.469, 0.015625, 12, 5.1875, 3.0917, 40, 5.1875, 7.3567, 769, 102.469, 119.203,1611, 102.469, 230.977, 2, 0.03125, 0.248039, 1, 0.015625, 0.12402, 26, 0.40625, 3.22451, 1, 0.015625,0.12402,164, 2896, 8734, 0.331578, 0.0566298, 1, 514, 13.3151, 0.0615234, 491, 13.3151, 0.0615234, 1623, 31.1169,0.123047, 1539,31.1169, 0.0615234,  1, /home/isabel/ipc2018/opt/data-network/p12.pddl, 136, 1604, 5, 6, 1.200000, -4, 0.007353, 0.507246, 1, 1.000000, 0.000000, 3.129052, 1.576683, 22,7,1,2,7,6,1,2,5,5,8,13,1.625,5,1,2,1.625,3,0,1.625,7,2.23607,4,0,64,0,0,0,1,6,fdss-2, True
